ARDM,Aradigm Corporation,4.93,$72.77M,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ardm,
ARDX,"Ardelyx, Inc.",8.37,$289.84M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ardx,
AREX,Approach Resources Inc.,2.35,$95.98M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arex,
ARGS,"Argos Therapeutics, Inc.",7.295,$184.78M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/args,
ARIA,"ARIAD Pharmaceuticals, Inc.",7.25,$1.38B,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/aria,
ARII,"American Railcar Industries, Inc.",42.76,$841.66M,2006,Capital Goods,Railroads,http://www.nasdaq.com/symbol/arii,
ARIS,"ARI Network Services, Inc.",4.36,$75.25M,1991,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/aris,
ARKR,Ark Restaurants Corp.,20.31,$69.42M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arkr,
ARLP,"Alliance Resource Partners, L.P.",15.18,$1.13B,1999,Energy,Coal Mining,http://www.nasdaq.com/symbol/arlp,
ARLZ,Aralez Pharmaceuticals Inc.,4.27,$273.11M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arlz,
ARMH,ARM Holdings plc,40.74,$19.18B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/armh,
ARNA,"Arena Pharmaceuticals, Inc.",1.77,$429.88M,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arna,
AROW,Arrow Financial Corporation,28.66,$371.21M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/arow,
ARQL,"ArQule, Inc.",1.67,$105.09M,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arql,
ARRS,ARRIS International plc,22.62,$4.42B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/arrs,
ARRY,Array BioPharma Inc.,3.19,$457.25M,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arry,
ARTNA,Artesian Resources Corporation,27.56,$249.85M,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/artna,
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",3.15,$12.92M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artw,
ARTX,Arotech Corporation,3.77,$99.76M,1994,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artx,
ARWA,Arowana Inc.,9.9801,$108.37M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwa,
ARWAR,Arowana Inc.,0.25,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwar,
ARWAU,Arowana Inc.,10.18,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwau,
ARWAW,Arowana Inc.,0.0811,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwaw,
ARWR,"Arrowhead Pharmaceuticals, Inc.",6.01,$358.36M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/arwr,
ASBB,"ASB Bancorp, Inc.",25.5,$101.63M,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/asbb,
ASCMA,"Ascent Capital Group, Inc.",15.68,$198.95M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ascma,
ASEI,"American Science and Engineering, Inc.",29.58,$212.1M,n/a,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/asei,
ASET,FlexShares Real Assets Allocation Index Fund,25.9399,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aset,
ASFI,"Asta Funding, Inc.",9.98,$120.73M,1995,Finance,Finance Companies,http://www.nasdaq.com/symbol/asfi,
ASMB,"Assembly Biosciences, Inc.",5.61,$96.64M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/asmb,
ASML,ASML Holding N.V.,96.41,$41.26B,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asml,
ASNA,"Ascena Retail Group, Inc.",9.33,$1.81B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/asna,
ASND,Ascendis Pharma A/S,17.59,$442.01M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/asnd,
ASPS,Altisource Portfolio Solutions S.A.,29.01,$546.54M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/asps,
ASRV,AmeriServ Financial Inc.,3,$56.61M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asrv,
ASRVP,AmeriServ Financial Inc.,28.4892,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asrvp,
ASTC,Astrotech Corporation,2,$41.4M,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/astc,
ASTE,"Astec Industries, Inc.",47,$1.08B,1986,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/aste,
ASUR,Asure Software Inc,5.31,$33.41M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/asur,
ASYS,"Amtech Systems, Inc.",6.42,$84.55M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asys,
ATAI,ATA Inc.,5.67,$130.14M,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/atai,
ATAX,"America First Multifamily Investors, L.P.",5.37,$323.56M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atax,
ATEC,"Alphatec Holdings, Inc.",0.2481,$25.34M,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atec,
ATHN,"athenahealth, Inc.",142.28,$5.54B,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/athn,
ATHX,"Athersys, Inc.",2.4,$200.93M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/athx,
ATLC,Atlanticus Holdings Corporation,3.02,$46.4M,1995,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atlc,
ATLO,Ames National Corporation,25.89,$241.06M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/atlo,
ATNI,"Atlantic Tele-Network, Inc.",72.36,$1.16B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atni,
ATOS,Atossa Genetics Inc.,0.356,$13.82M,2012,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atos,
ATRA,"Atara Biotherapeutics, Inc.",19.02,$545.73M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/atra,
ATRC,"AtriCure, Inc.",17.49,$564.45M,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrc,
ATRI,ATRION Corporation,398.59,$726.87M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atri,
ATRO,Astronics Corporation,36.98,$946.71M,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/atro,
ATRS,"Antares Pharma, Inc.",1.01,$156.4M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrs,
ATSG,"Air Transport Services Group, Inc",14.28,$912.33M,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/atsg,
ATTU,Attunity Ltd.,6.75,$110.74M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/attu,
ATVI,"Activision Blizzard, Inc",35.21,$25.88B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/atvi,
AUBN,"Auburn National Bancorporation, Inc.",27.45,$100.01M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/aubn,
AUDC,AudioCodes Ltd.,4.37,$165.37M,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/audc,
AUMA,AR Capital Acquisition Corp.,9.83,$294.9M,2014,Finance,Business Services,http://www.nasdaq.com/symbol/auma,
AUMAU,AR Capital Acquisition Corp.,9.87,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/aumau,
AUMAW,AR Capital Acquisition Corp.,0.09,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/aumaw,
AUPH,Aurinia Pharmaceuticals Inc,2.88,$92.99M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/auph,
AVAV,"AeroVironment, Inc.",29.3,$684.36M,2007,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/avav,
AVEO,"AVEO Pharmaceuticals, Inc.",0.985,$57.31M,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aveo,
AVGO,Broadcom Limited,150.76,$58.86B,2009,Technology,Semiconductors,http://www.nasdaq.com/symbol/avgo,
AVGR,"Avinger, Inc.",12.25,$155.48M,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/avgr,
AVHI,"A V Homes, Inc.",11.02,$249.58M,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/avhi,
AVID,"Avid Technology, Inc.",5.82,$230.64M,1993,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/avid,
AVIR,"Aviragen Therapeutics, Inc.",1.53,$59.11M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/avir,
AVNU,"Avenue Financial Holdings, Inc.",20.04,$207.57M,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/avnu,
AVNW,"Aviat Networks, Inc.",0.76,$47.89M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/avnw,
AVXL,Anavex Life Sciences Corp.,5.9,$204.46M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/avxl,
AVXS,"AveXis, Inc.",23.61,$542.97M,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/avxs,
AWRE,"Aware, Inc.",4.11,$94.5M,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/awre,
AXAS,Abraxas Petroleum Corporation,1.18,$125.49M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/axas,
AXDX,"Accelerate Diagnostics, Inc.",12.85,$657.91M,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/axdx,
AXGN,"AxoGen, Inc.",5.5,$164.92M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/axgn,
AXSM,"Axsome Therapeutics, Inc.",10.98,$210.26M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/axsm,
AXTI,AXT Inc,2.68,$86.67M,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/axti,
AYA,Amaya Inc.,13.46,$1.8B,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/aya,
AZPN,"Aspen Technology, Inc.",37.68,$3.14B,1994,Technology,EDP Services,http://www.nasdaq.com/symbol/azpn,
BABY,Natus Medical Incorporated,34.14,$1.13B,2001,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/baby,
BANF,BancFirst Corporation,62.53,$971.22M,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/banf,
BANFP,BancFirst Corporation,27.3,$27.3M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banfp,
BANR,Banner Corporation,42.95,$1.47B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banr,
BANX,StoneCastle Financial Corp,17.485,$113.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banx,
BASI,"Bioanalytical Systems, Inc.",1.06,$8.59M,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/basi,
BATRA,Liberty Media Corporation,15.02,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/batra,
BATRK,Liberty Media Corporation,14.4,$6.68B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/batrk,
BBBY,Bed Bath & Beyond Inc.,49.32,$8.07B,1992,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/bbby,
BBC,BioShares Biotechnology Clinical Trials Fund,20.72,$22.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbc,
BBCN,"BBCN Bancorp, Inc.",16.19,$1.29B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbcn,
BBEP,Breitburn Energy Partners LP,0.34,$72.65M,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bbep,
BBEPP,Breitburn Energy Partners LP,2.0789,$16.63M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bbepp,
BBGI,"Beasley Broadcast Group, Inc.",3.75,$86.97M,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/bbgi,
BBH,Market Vectors Biotech ETF,111.3,$678.54M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbh,
BBOX,Black Box Corporation,14.87,$228.74M,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bbox,
BBP,BioShares Biotechnology Products Fund,26.85,$24.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbp,
BBRG,"Bravo Brio Restaurant Group, Inc.",7.59,$112.13M,2010,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bbrg,
BBRY,BlackBerry Limited,7.2,$3.75B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/bbry,
BBSI,"Barrett Business Services, Inc.",32.39,$233.27M,1993,Technology,Professional Services,http://www.nasdaq.com/symbol/bbsi,
BCBP,"BCB Bancorp, Inc. (NJ)",10.13,$113.68M,2005,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bcbp,
BCLI,Brainstorm Cell Therapeutics Inc.,2.33,$43.46M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bcli,
BCOM,B Communications Ltd.,28.45,$850.34M,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/bcom,
BCOR,"Blucora, Inc.",6,$247.24M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/bcor,
BCOV,Brightcove Inc.,6.25,$204.75M,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/bcov,
BCPC,Balchem Corporation,64.29,$2.03B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bcpc,
BCRX,"BioCryst Pharmaceuticals, Inc.",3.42,$251.81M,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bcrx,
BDE,"Black Diamond, Inc.",4.45,$137.26M,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/bde,
BDGE,"Bridge Bancorp, Inc.",31.13,$543.16M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bdge,
BDMS,"Birner Dental Management Services, Inc.",9.11,$16.95M,1998,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/bdms,
BDSI,"BioDelivery Sciences International, Inc.",3.71,$198.36M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bdsi,
BEAT,"BioTelemetry, Inc.",12.52,$342.9M,2008,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/beat,
BEAV,"B/E Aerospace, Inc.",49.38,$5.04B,1990,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/beav,
BEBE,"bebe stores, inc.",0.5977,$47.15M,1998,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/bebe,
BECN,"Beacon Roofing Supply, Inc.",44.01,$2.61B,2004,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/becn,
BELFA,Bel Fuse Inc.,14.73,$174.95M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfa,
BELFB,Bel Fuse Inc.,16.6,$197.16M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfb,
BFIN,BankFinancial Corporation,12.61,$254.72M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bfin,
BGCP,"BGC Partners, Inc.",9.43,$2.57B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/bgcp,
BGFV,Big 5 Sporting Goods Corporation,12.16,$266.48M,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bgfv,
BGNE,"BeiGene, Ltd.",28.6,$940.37M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bgne,
BHAC,Barington/Hilco Acquisition Corp.,9.92,$56.16M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhac,
BHACR,Barington/Hilco Acquisition Corp.,0.2,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacr,
BHACU,Barington/Hilco Acquisition Corp.,10.13,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacu,
BHACW,Barington/Hilco Acquisition Corp.,0.06,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacw,
BHBK,"Blue Hills Bancorp, Inc.",14.31,$400.54M,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/bhbk,
BIB,ProShares Ultra Nasdaq Biotechnology,47.28,$534.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bib,
BICK,First Trust BICK Index Fund,20.57,$9.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick,
BIDU,"Baidu, Inc.",188.25,$65.15B,2005,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/bidu,
BIIB,Biogen Inc.,281.7,$61.71B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/biib,
BIND,"BIND Therapeutics, Inc.",1.5,$31.32M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bind,
BIOC,"Biocept, Inc.",1.3,$25.59M,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/bioc,
BIOD,Biodel Inc.,0.41,$26.3M,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/biod,
BIOL,"Biolase, Inc.",1.42,$82.68M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/biol,
BIOS,"BioScrip, Inc.",2.66,$182.92M,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/bios,
BIS,ProShares UltraShort Nasdaq Biotechnology,36.41,$163.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bis,
BITE,The Restaurant ETF,25.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bite,
BITI,Biotie Therapies Corp.,26.36,$322.33M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/biti,
BJRI,"BJ&#39;s Restaurants, Inc.",44.94,$1.08B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bjri,
BKCC,BlackRock Capital Investment Corporation,9.55,$695.79M,2007,n/a,n/a,http://www.nasdaq.com/symbol/bkcc,
BKEP,"Blueknight Energy Partners L.P., L.L.C.",5.32,$176.62M,2011,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/bkep,
BKEPP,"Blueknight Energy Partners L.P., L.L.C.",7.33,$221.06M,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/bkepp,
BKMU,Bank Mutual Corporation,8.3,$378.28M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkmu,
BKSC,Bank of South Carolina Corp.,15.8117,$77.74M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bksc,
BLBD,Blue Bird Corporation,10.8,$226.65M,2014,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/blbd,
BLCM,"Bellicum Pharmaceuticals, Inc.",10.53,$284.04M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blcm,
BLDP,"Ballard Power Systems, Inc.",1.42,$222.71M,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bldp,
BLDR,"Builders FirstSource, Inc.",12.14,$1.34B,2005,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/bldr,
BLFS,"BioLife Solutions, Inc.",1.83,$22.78M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/blfs,
BLIN          ,"Bridgeline Digital, Inc.",0.84,$4.47M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/blin,
BLKB,"Blackbaud, Inc.",64.01,$3.01B,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/blkb,
BLMN,"Bloomin&#39; Brands, Inc.",18.85,$2.25B,2012,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/blmn,
BLMT,"BSB Bancorp, Inc.",23.91,$217.37M,2011,Finance,Major Banks,http://www.nasdaq.com/symbol/blmt,
BLPH,"Bellerophon Therapeutics, Inc.",2.2,$29.65M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blph,
BLRX,BioLineRx Ltd.,1,$54.82M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blrx,
BLUE,"bluebird bio, Inc.",45.75,$1.69B,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/blue,
BLVD,Boulevard Acquisition Corp. II,9.75,$450.94M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/blvd,
BLVDU,Boulevard Acquisition Corp. II,9.7101,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/blvdu,
BLVDW,Boulevard Acquisition Corp. II,0.2703,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/blvdw,
BMRC,Bank of Marin Bancorp,49.25,$299.36M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bmrc,
BMRN,BioMarin Pharmaceutical Inc.,88.71,$14.33B,1999,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bmrn,
BMTC,Bryn Mawr Bank Corporation,26.96,$452.62M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bmtc,
BNCL,"Beneficial Bancorp, Inc.",13.92,$1.12B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bncl,
BNCN,BNC Bancorp,22.05,$899.45M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bncn,
BNDX,Vanguard Total International Bond ETF,54.21,$3.57B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bndx,
BNFT,"Benefitfocus, Inc.",37.78,$1.1B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bnft,
BNSO,"Bonso Electronics International, Inc.",1.4899,$7.82M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bnso,
BNTC,Benitec Biopharma Limited,1.5,$10.36M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bntc,
BNTCW,Benitec Biopharma Limited,1,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bntcw,
